Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region,Avg Gas Price,CPI
02-06-2024,P015,Product_15,34,17.47,15,504.75,USA,3.577,313.131
02-06-2024,P014,Product_14,22,11.92,5,249.05,USA,3.577,313.131
02-06-2024,P018,Product_18,19,44.64,15,721,USA,3.577,313.131
09-06-2024,P037,Product_37,29,38.26,0,1109.48,USA,3.516,313.131
09-06-2024,P028,Product_28,31,38.78,0,1202.32,USA,3.516,313.131
09-06-2024,P029,Product_29,28,39.77,0,1113.69,USA,3.516,313.131
09-06-2024,P030,Product_30,35,46.81,0,1638.4,USA,3.516,313.131
09-06-2024,P031,Product_31,24,7.98,0,191.46,USA,3.516,313.131
09-06-2024,P033,Product_33,24,20.53,0,492.69,USA,3.516,313.131
09-06-2024,P034,Product_34,25,46.99,0,1174.86,USA,3.516,313.131
09-06-2024,P035,Product_35,29,32.52,5,895.81,USA,3.516,313.131
09-06-2024,P036,Product_36,21,47.62,15,850.06,USA,3.516,313.131
09-06-2024,P038,Product_38,32,49.55,0,1585.76,USA,3.516,313.131
09-06-2024,P044,Product_44,6,16.1,0,96.6,USA,3.516,313.131
09-06-2024,P040,Product_40,21,20.45,10,386.55,USA,3.516,313.131
09-06-2024,P041,Product_41,27,47.1,0,1271.61,USA,3.516,313.131
09-06-2024,P042,Product_42,22,7.78,0,171.19,USA,3.516,313.131
09-06-2024,P043,Product_43,24,12.33,5,281.02,USA,3.516,313.131
09-06-2024,P027,Product_27,21,12.81,0,268.95,USA,3.516,313.131
09-06-2024,P045,Product_45,26,34.79,10,814,USA,3.516,313.131
09-06-2024,P046,Product_46,33,45.7,10,1357.18,USA,3.516,313.131
09-06-2024,P047,Product_47,18,39.07,0,703.21,USA,3.516,313.131
09-06-2024,P048,Product_48,34,23.11,15,667.83,USA,3.516,313.131
09-06-2024,P049,Product_49,30,45.3,15,1155.16,USA,3.516,313.131
09-06-2024,P050,Product_50,17,17.22,0,292.8,USA,3.516,313.131
09-06-2024,P039,Product_39,14,20.3,0,284.18,USA,3.516,313.131
09-06-2024,P026,Product_26,25,32.37,0,809.36,USA,3.516,313.131
09-06-2024,P032,Product_32,31,39.89,0,1236.47,USA,3.516,313.131
09-06-2024,P024,Product_24,34,42.76,0,1453.95,USA,3.516,313.131
09-06-2024,P001,Product_1,37,30.55,5,1073.75,USA,3.516,313.131
09-06-2024,P002,Product_2,23,15.34,5,335.23,USA,3.516,313.131
09-06-2024,P003,Product_3,25,21.75,5,516.51,USA,3.516,313.131
09-06-2024,P004,Product_4,17,13.34,0,226.73,USA,3.516,313.131
09-06-2024,P005,Product_5,20,14.84,0,296.84,USA,3.516,313.131
09-06-2024,P006,Product_6,29,46.72,20,1083.92,USA,3.516,313.131
09-06-2024,P007,Product_7,31,30.71,0,951.91,USA,3.516,313.131
09-06-2024,P008,Product_8,20,21.53,0,430.65,USA,3.516,313.131
09-06-2024,P009,Product_9,20,30.06,10,541,USA,3.516,313.131
09-06-2024,P010,Product_10,26,35.27,0,917.13,USA,3.516,313.131
09-06-2024,P011,Product_11,18,14.82,15,226.74,USA,3.516,313.131
09-06-2024,P025,Product_25,20,6.12,0,122.47,USA,3.516,313.131
09-06-2024,P013,Product_13,20,40.67,5,772.67,USA,3.516,313.131
09-06-2024,P014,Product_14,26,25.62,0,666.24,USA,3.516,313.131
09-06-2024,P015,Product_15,18,9.22,0,165.96,USA,3.516,313.131
09-06-2024,P016,Product_16,19,15.72,15,253.82,USA,3.516,313.131
09-06-2024,P017,Product_17,20,26.06,0,521.26,USA,3.516,313.131
09-06-2024,P018,Product_18,26,26.93,0,700.1,USA,3.516,313.131
09-06-2024,P019,Product_19,20,31.86,20,509.78,USA,3.516,313.131
09-06-2024,P020,Product_20,32,42.24,0,1351.68,USA,3.516,313.131
09-06-2024,P021,Product_21,24,6.37,0,152.9,USA,3.516,313.131
09-06-2024,P022,Product_22,11,32.68,15,305.57,USA,3.516,313.131
09-06-2024,P023,Product_23,11,27.94,5,292.01,USA,3.516,313.131
09-06-2024,P012,Product_12,18,5.03,15,76.95,USA,3.516,313.131
16-06-2024,P035,Product_35,20,23.59,5,448.26,USA,3.429,313.131
16-06-2024,P034,Product_34,19,9.76,0,185.52,USA,3.429,313.131
16-06-2024,P033,Product_33,15,41.66,5,593.66,USA,3.429,313.131
16-06-2024,P032,Product_32,11,23.14,10,229.13,USA,3.429,313.131
16-06-2024,P027,Product_27,26,26.4,0,686.45,USA,3.429,313.131
16-06-2024,P030,Product_30,22,32.58,15,609.17,USA,3.429,313.131
16-06-2024,P029,Product_29,18,37.16,0,668.95,USA,3.429,313.131
16-06-2024,P028,Product_28,18,48.7,5,832.8,USA,3.429,313.131
16-06-2024,P036,Product_36,25,22.79,0,569.67,USA,3.429,313.131
16-06-2024,P031,Product_31,28,34.78,0,973.84,USA,3.429,313.131
16-06-2024,P037,Product_37,23,12.06,10,249.57,USA,3.429,313.131
16-06-2024,P043,Product_43,19,38.86,5,701.39,USA,3.429,313.131
16-06-2024,P039,Product_39,34,30.07,0,1022.27,USA,3.429,313.131
16-06-2024,P040,Product_40,24,48.12,0,1154.77,USA,3.429,313.131
16-06-2024,P041,Product_41,25,44.88,15,953.66,USA,3.429,313.131
16-06-2024,P042,Product_42,28,33.34,0,933.57,USA,3.429,313.131
16-06-2024,P044,Product_44,34,37.92,10,1160.27,USA,3.429,313.131
16-06-2024,P045,Product_45,31,11.59,10,323.35,USA,3.429,313.131
16-06-2024,P046,Product_46,24,24.41,0,585.81,USA,3.429,313.131
16-06-2024,P047,Product_47,23,46.18,0,1062.09,USA,3.429,313.131
16-06-2024,P048,Product_48,31,28.13,0,872.16,USA,3.429,313.131
16-06-2024,P049,Product_49,23,30.79,0,708.1,USA,3.429,313.131
16-06-2024,P026,Product_26,26,28.92,0,751.94,USA,3.429,313.131
16-06-2024,P038,Product_38,20,12.57,15,213.68,USA,3.429,313.131
16-06-2024,P050,Product_50,26,37.78,0,982.19,USA,3.429,313.131
16-06-2024,P025,Product_25,25,46.96,0,1174.12,USA,3.429,313.131
16-06-2024,P023,Product_23,21,22.14,10,418.53,USA,3.429,313.131
16-06-2024,P001,Product_1,31,13.31,0,412.56,USA,3.429,313.131
16-06-2024,P002,Product_2,22,10.4,10,205.82,USA,3.429,313.131
16-06-2024,P003,Product_3,12,28.92,0,346.99,USA,3.429,313.131
16-06-2024,P004,Product_4,23,31.82,0,731.94,USA,3.429,313.131
16-06-2024,P005,Product_5,29,12.4,0,359.55,USA,3.429,313.131
16-06-2024,P006,Product_6,24,20.48,10,442.33,USA,3.429,313.131
16-06-2024,P007,Product_7,25,34.64,15,736.09,USA,3.429,313.131
16-06-2024,P008,Product_8,31,34.57,15,910.82,USA,3.429,313.131
16-06-2024,P009,Product_9,23,22.98,0,528.5,USA,3.429,313.131
16-06-2024,P010,Product_10,24,30.96,0,743.01,USA,3.429,313.131
16-06-2024,P011,Product_11,33,10.34,20,273.03,USA,3.429,313.131
16-06-2024,P024,Product_24,30,25.66,0,769.82,USA,3.429,313.131
16-06-2024,P013,Product_13,25,28.95,0,723.83,USA,3.429,313.131
16-06-2024,P014,Product_14,16,18.34,15,249.37,USA,3.429,313.131
16-06-2024,P015,Product_15,12,41.84,20,401.7,USA,3.429,313.131
16-06-2024,P016,Product_16,18,7.27,0,130.78,USA,3.429,313.131
16-06-2024,P017,Product_17,27,36.14,0,975.79,USA,3.429,313.131
16-06-2024,P018,Product_18,15,16.38,5,233.4,USA,3.429,313.131
16-06-2024,P019,Product_19,23,21.16,10,438.1,USA,3.429,313.131
16-06-2024,P020,Product_20,31,20.79,0,644.39,USA,3.429,313.131
16-06-2024,P021,Product_21,14,41.26,0,577.6,USA,3.429,313.131
16-06-2024,P022,Product_22,7,42.84,0,299.89,USA,3.429,313.131
16-06-2024,P012,Product_12,27,6.46,5,165.7,USA,3.429,313.131
23-06-2024,P035,Product_35,16,38.21,0,611.32,USA,3.435,313.131
23-06-2024,P034,Product_34,27,22.86,0,617.35,USA,3.435,313.131
23-06-2024,P033,Product_33,29,35.26,10,920.21,USA,3.435,313.131
23-06-2024,P032,Product_32,19,23.51,0,446.66,USA,3.435,313.131
23-06-2024,P027,Product_27,17,11.72,0,199.18,USA,3.435,313.131
23-06-2024,P030,Product_30,27,33.87,0,914.43,USA,3.435,313.131
23-06-2024,P029,Product_29,18,6.56,0,118.08,USA,3.435,313.131
23-06-2024,P028,Product_28,13,35.59,0,462.62,USA,3.435,313.131
23-06-2024,P036,Product_36,29,8.66,20,200.8,USA,3.435,313.131
23-06-2024,P031,Product_31,17,44.87,15,648.43,USA,3.435,313.131
23-06-2024,P037,Product_37,29,12.03,20,279.07,USA,3.435,313.131
23-06-2024,P043,Product_43,18,40.08,0,721.41,USA,3.435,313.131
23-06-2024,P039,Product_39,14,26.05,5,346.41,USA,3.435,313.131
23-06-2024,P040,Product_40,12,19.86,5,226.44,USA,3.435,313.131
23-06-2024,P041,Product_41,25,43.28,0,1081.9,USA,3.435,313.131
23-06-2024,P042,Product_42,26,42.05,5,1038.57,USA,3.435,313.131
23-06-2024,P044,Product_44,19,39.44,0,749.39,USA,3.435,313.131
23-06-2024,P045,Product_45,29,43.95,0,1274.56,USA,3.435,313.131
23-06-2024,P046,Product_46,26,19.59,5,483.99,USA,3.435,313.131
23-06-2024,P047,Product_47,28,31.74,5,844.31,USA,3.435,313.131
23-06-2024,P048,Product_48,34,24.31,0,826.47,USA,3.435,313.131
23-06-2024,P026,Product_26,25,39.21,0,980.18,USA,3.435,313.131
23-06-2024,P050,Product_50,28,33.14,10,835.12,USA,3.435,313.131
23-06-2024,P038,Product_38,34,43.97,0,1495.14,USA,3.435,313.131
23-06-2024,P049,Product_49,17,39.59,0,672.96,USA,3.435,313.131
23-06-2024,P025,Product_25,31,28.85,0,894.27,USA,3.435,313.131
23-06-2024,P023,Product_23,6,8.76,0,52.55,USA,3.435,313.131
23-06-2024,P024,Product_24,21,20.05,0,421.01,USA,3.435,313.131
23-06-2024,P001,Product_1,23,35.2,10,728.62,USA,3.435,313.131
23-06-2024,P002,Product_2,27,40.25,0,1086.71,USA,3.435,313.131
23-06-2024,P003,Product_3,33,49.56,0,1635.64,USA,3.435,313.131
23-06-2024,P004,Product_4,30,35.96,0,1078.86,USA,3.435,313.131
23-06-2024,P005,Product_5,16,47.23,0,755.74,USA,3.435,313.131
23-06-2024,P007,Product_7,22,23.77,0,523.02,USA,3.435,313.131
23-06-2024,P008,Product_8,16,39.08,15,531.46,USA,3.435,313.131
23-06-2024,P009,Product_9,30,8.79,0,263.57,USA,3.435,313.131
23-06-2024,P010,Product_10,33,12.34,0,407.08,USA,3.435,313.131
23-06-2024,P011,Product_11,26,6.07,10,141.96,USA,3.435,313.131
23-06-2024,P006,Product_6,27,18.82,5,482.85,USA,3.435,313.131
23-06-2024,P013,Product_13,12,7.28,0,87.34,USA,3.435,313.131
23-06-2024,P012,Product_12,21,46.69,0,980.51,USA,3.435,313.131
23-06-2024,P021,Product_21,23,15.09,0,347.17,USA,3.435,313.131
23-06-2024,P020,Product_20,20,42.46,10,764.21,USA,3.435,313.131
23-06-2024,P019,Product_19,23,21.86,5,477.7,USA,3.435,313.131
23-06-2024,P018,Product_18,17,17.22,15,248.79,USA,3.435,313.131
23-06-2024,P022,Product_22,18,20.19,15,308.84,USA,3.435,313.131
23-06-2024,P016,Product_16,23,31.48,0,723.94,USA,3.435,313.131
23-06-2024,P015,Product_15,23,5.51,10,114.03,USA,3.435,313.131
23-06-2024,P014,Product_14,31,6.29,5,185.22,USA,3.435,313.131
23-06-2024,P017,Product_17,29,48.82,5,1345.02,USA,3.435,313.131
30-06-2024,P037,Product_37,23,10.65,20,195.96,USA,3.438,313.131
30-06-2024,P028,Product_28,9,44.31,20,319.05,USA,3.438,313.131
30-06-2024,P029,Product_29,16,31.22,10,449.6,USA,3.438,313.131
30-06-2024,P030,Product_30,17,23.12,5,373.41,USA,3.438,313.131
30-06-2024,P031,Product_31,26,35.7,0,928.16,USA,3.438,313.131
30-06-2024,P032,Product_32,18,10.77,5,184.25,USA,3.438,313.131
30-06-2024,P033,Product_33,27,36.2,10,879.76,USA,3.438,313.131
30-06-2024,P034,Product_34,26,27.5,10,643.46,USA,3.438,313.131
30-06-2024,P035,Product_35,36,32.86,0,1183.06,USA,3.438,313.131
30-06-2024,P036,Product_36,17,43.25,0,735.22,USA,3.438,313.131
30-06-2024,P038,Product_38,18,31.35,5,536.09,USA,3.438,313.131
30-06-2024,P027,Product_27,32,19.17,0,613.48,USA,3.438,313.131
30-06-2024,P040,Product_40,18,29.5,0,530.92,USA,3.438,313.131
30-06-2024,P041,Product_41,23,33.7,10,697.59,USA,3.438,313.131
30-06-2024,P042,Product_42,20,36.02,0,720.38,USA,3.438,313.131
30-06-2024,P043,Product_43,33,18.85,5,590.94,USA,3.438,313.131
30-06-2024,P044,Product_44,27,21.42,5,549.35,USA,3.438,313.131
30-06-2024,P045,Product_45,27,25.98,0,701.41,USA,3.438,313.131
30-06-2024,P046,Product_46,34,21.14,15,610.89,USA,3.438,313.131
30-06-2024,P047,Product_47,17,5.94,0,101.01,USA,3.438,313.131
30-06-2024,P048,Product_48,31,35.4,0,1097.55,USA,3.438,313.131
30-06-2024,P049,Product_49,28,39.03,0,1092.88,USA,3.438,313.131
30-06-2024,P039,Product_39,25,8.87,0,221.79,USA,3.438,313.131
30-06-2024,P026,Product_26,33,15.81,0,521.84,USA,3.438,313.131
30-06-2024,P050,Product_50,23,16.29,0,374.66,USA,3.438,313.131
30-06-2024,P024,Product_24,27,28.15,0,760.07,USA,3.438,313.131
30-06-2024,P001,Product_1,25,14.84,0,371.05,USA,3.438,313.131
30-06-2024,P002,Product_2,18,43.23,0,778.05,USA,3.438,313.131
30-06-2024,P003,Product_3,28,38.04,0,1065.03,USA,3.438,313.131
30-06-2024,P004,Product_4,23,19.94,0,458.59,USA,3.438,313.131
30-06-2024,P005,Product_5,17,5.62,0,95.47,USA,3.438,313.131
30-06-2024,P006,Product_6,35,29.67,0,1038.33,USA,3.438,313.131
30-06-2024,P007,Product_7,25,18.32,5,435.03,USA,3.438,313.131
30-06-2024,P008,Product_8,29,30.38,5,836.87,USA,3.438,313.131
30-06-2024,P009,Product_9,13,8.12,0,105.6,USA,3.438,313.131
30-06-2024,P010,Product_10,30,46.28,0,1388.31,USA,3.438,313.131
30-06-2024,P011,Product_11,25,11.45,10,257.57,USA,3.438,313.131
30-06-2024,P025,Product_25,14,29.7,0,415.79,USA,3.438,313.131
30-06-2024,P013,Product_13,26,40.65,5,1004.02,USA,3.438,313.131
30-06-2024,P014,Product_14,24,18.31,0,439.49,USA,3.438,313.131
30-06-2024,P015,Product_15,31,17.24,0,534.38,USA,3.438,313.131
30-06-2024,P016,Product_16,32,31.71,0,1014.58,USA,3.438,313.131
30-06-2024,P017,Product_17,27,37.8,0,1020.47,USA,3.438,313.131
30-06-2024,P018,Product_18,35,20.42,0,714.8,USA,3.438,313.131
30-06-2024,P019,Product_19,25,9.25,10,208.1,USA,3.438,313.131
30-06-2024,P020,Product_20,27,9.65,0,260.67,USA,3.438,313.131
30-06-2024,P021,Product_21,18,37.8,10,612.4,USA,3.438,313.131
30-06-2024,P022,Product_22,32,16.45,0,526.45,USA,3.438,313.131
30-06-2024,P023,Product_23,24,29.31,15,597.99,USA,3.438,313.131
30-06-2024,P012,Product_12,12,36.4,15,371.31,USA,3.438,313.131
07-07-2024,P036,Product_36,19,12.35,0,234.68,USA,3.479,313.566
07-07-2024,P035,Product_35,23,15.2,5,332.22,USA,3.479,313.566
07-07-2024,P034,Product_34,20,39.37,5,747.96,USA,3.479,313.566
07-07-2024,P033,Product_33,24,30.72,0,737.34,USA,3.479,313.566
07-07-2024,P028,Product_28,26,31.46,0,817.96,USA,3.479,313.566
07-07-2024,P031,Product_31,37,23.64,20,699.64,USA,3.479,313.566
07-07-2024,P030,Product_30,30,40.3,5,1148.5,USA,3.479,313.566
07-07-2024,P029,Product_29,26,40.99,5,1012.46,USA,3.479,313.566
07-07-2024,P037,Product_37,23,14.1,0,324.37,USA,3.479,313.566
07-07-2024,P032,Product_32,29,14.92,5,411.1,USA,3.479,313.566
07-07-2024,P038,Product_38,20,28.03,0,560.54,USA,3.479,313.566
07-07-2024,P044,Product_44,15,34.05,0,510.76,USA,3.479,313.566
07-07-2024,P040,Product_40,16,7.79,0,124.67,USA,3.479,313.566
07-07-2024,P041,Product_41,24,30.82,5,702.79,USA,3.479,313.566
07-07-2024,P042,Product_42,30,48.19,0,1445.72,USA,3.479,313.566
07-07-2024,P043,Product_43,25,9.41,0,235.26,USA,3.479,313.566
07-07-2024,P045,Product_45,21,47.57,10,899.05,USA,3.479,313.566
07-07-2024,P046,Product_46,22,12.64,0,278.19,USA,3.479,313.566
07-07-2024,P047,Product_47,19,10.55,5,190.39,USA,3.479,313.566
07-07-2024,P048,Product_48,16,49.53,5,752.82,USA,3.479,313.566
07-07-2024,P049,Product_49,29,47.7,0,1383.42,USA,3.479,313.566
07-07-2024,P027,Product_27,26,24.92,0,647.82,USA,3.479,313.566
07-07-2024,P039,Product_39,24,22.23,10,480.07,USA,3.479,313.566
07-07-2024,P026,Product_26,25,22.24,0,556.12,USA,3.479,313.566
07-07-2024,P050,Product_50,11,8.45,0,93,USA,3.479,313.566
07-07-2024,P024,Product_24,21,24.79,5,494.63,USA,3.479,313.566
07-07-2024,P001,Product_1,20,31.3,20,500.87,USA,3.479,313.566
07-07-2024,P002,Product_2,23,20.27,5,442.87,USA,3.479,313.566
07-07-2024,P003,Product_3,17,12.29,5,198.43,USA,3.479,313.566
07-07-2024,P004,Product_4,13,10.18,15,112.51,USA,3.479,313.566
07-07-2024,P005,Product_5,19,23.67,0,449.68,USA,3.479,313.566
07-07-2024,P006,Product_6,35,34.17,0,1195.97,USA,3.479,313.566
07-07-2024,P007,Product_7,26,41.62,15,919.75,USA,3.479,313.566
07-07-2024,P008,Product_8,24,11.81,0,283.55,USA,3.479,313.566
07-07-2024,P009,Product_9,13,32.08,5,396.2,USA,3.479,313.566
07-07-2024,P010,Product_10,17,10.71,0,182.02,USA,3.479,313.566
07-07-2024,P011,Product_11,36,12.32,10,399.16,USA,3.479,313.566
07-07-2024,P025,Product_25,29,22.14,0,642.14,USA,3.479,313.566
07-07-2024,P013,Product_13,19,20.55,10,351.35,USA,3.479,313.566
07-07-2024,P014,Product_14,24,30.46,15,621.45,USA,3.479,313.566
07-07-2024,P015,Product_15,23,22.83,0,525.18,USA,3.479,313.566
07-07-2024,P016,Product_16,23,24.47,5,534.77,USA,3.479,313.566
07-07-2024,P017,Product_17,27,8.63,15,198.01,USA,3.479,313.566
07-07-2024,P018,Product_18,32,42.28,0,1352.95,USA,3.479,313.566
07-07-2024,P019,Product_19,26,26.46,5,653.51,USA,3.479,313.566
07-07-2024,P020,Product_20,27,17.47,15,400.89,USA,3.479,313.566
07-07-2024,P021,Product_21,26,10.6,15,234.16,USA,3.479,313.566
07-07-2024,P022,Product_22,8,31.13,15,211.68,USA,3.479,313.566
07-07-2024,P023,Product_23,19,35.25,0,669.77,USA,3.479,313.566
07-07-2024,P012,Product_12,31,44.24,5,1302.75,USA,3.479,313.566
14-07-2024,P035,Product_35,25,43.77,5,1039.65,USA,3.489,313.566
14-07-2024,P034,Product_34,24,13.83,0,332,USA,3.489,313.566
14-07-2024,P033,Product_33,29,29.77,0,863.44,USA,3.489,313.566
14-07-2024,P032,Product_32,16,9.11,5,138.53,USA,3.489,313.566
14-07-2024,P027,Product_27,17,38.08,5,614.93,USA,3.489,313.566
14-07-2024,P030,Product_30,23,38.06,0,875.32,USA,3.489,313.566
14-07-2024,P029,Product_29,12,31.97,5,364.44,USA,3.489,313.566
14-07-2024,P028,Product_28,23,16.76,0,385.48,USA,3.489,313.566
14-07-2024,P036,Product_36,29,41.46,0,1202.26,USA,3.489,313.566
14-07-2024,P031,Product_31,23,31.32,15,612.25,USA,3.489,313.566
14-07-2024,P037,Product_37,16,38.74,15,526.91,USA,3.489,313.566
14-07-2024,P043,Product_43,30,23.01,10,621.38,USA,3.489,313.566
14-07-2024,P039,Product_39,36,16.11,0,579.91,USA,3.489,313.566
14-07-2024,P040,Product_40,31,24.19,5,712.47,USA,3.489,313.566
14-07-2024,P041,Product_41,24,8.67,0,208.1,USA,3.489,313.566
14-07-2024,P042,Product_42,16,14.63,0,234.08,USA,3.489,313.566
14-07-2024,P044,Product_44,27,46.97,0,1268.29,USA,3.489,313.566
14-07-2024,P045,Product_45,37,11.92,15,374.89,USA,3.489,313.566
14-07-2024,P046,Product_46,15,34.84,5,496.42,USA,3.489,313.566
14-07-2024,P047,Product_47,18,46.93,20,675.77,USA,3.489,313.566
14-07-2024,P048,Product_48,30,44.59,0,1337.67,USA,3.489,313.566
14-07-2024,P049,Product_49,19,15.4,15,248.69,USA,3.489,313.566
14-07-2024,P026,Product_26,17,30.53,10,467.15,USA,3.489,313.566
14-07-2024,P038,Product_38,25,17.1,0,427.4,USA,3.489,313.566
14-07-2024,P050,Product_50,19,11.22,15,181.13,USA,3.489,313.566
14-07-2024,P025,Product_25,29,40.11,5,1105.02,USA,3.489,313.566
14-07-2024,P023,Product_23,28,29.91,5,795.51,USA,3.489,313.566
14-07-2024,P024,Product_24,19,6.13,0,116.55,USA,3.489,313.566
14-07-2024,P001,Product_1,22,35.17,5,735.04,USA,3.489,313.566
14-07-2024,P002,Product_2,8,23.69,0,189.56,USA,3.489,313.566
14-07-2024,P003,Product_3,33,20.09,0,663.03,USA,3.489,313.566
14-07-2024,P004,Product_4,27,19.19,0,518.17,USA,3.489,313.566
14-07-2024,P005,Product_5,26,15.66,0,407.2,USA,3.489,313.566
14-07-2024,P007,Product_7,22,26.38,15,493.29,USA,3.489,313.566
14-07-2024,P008,Product_8,21,20.75,10,392.12,USA,3.489,313.566
14-07-2024,P009,Product_9,24,49.66,0,1191.92,USA,3.489,313.566
14-07-2024,P010,Product_10,24,15.11,0,362.63,USA,3.489,313.566
14-07-2024,P011,Product_11,27,23.44,20,506.2,USA,3.489,313.566
14-07-2024,P006,Product_6,20,35.49,5,674.3,USA,3.489,313.566
14-07-2024,P013,Product_13,26,23.9,5,590.34,USA,3.489,313.566
14-07-2024,P014,Product_14,26,43.99,0,1143.72,USA,3.489,313.566
14-07-2024,P015,Product_15,31,36.14,0,1120.41,USA,3.489,313.566
14-07-2024,P016,Product_16,10,23.12,5,219.67,USA,3.489,313.566
14-07-2024,P017,Product_17,18,49.84,0,897.19,USA,3.489,313.566
14-07-2024,P018,Product_18,33,10.99,0,362.52,USA,3.489,313.566
14-07-2024,P019,Product_19,20,47.72,15,811.19,USA,3.489,313.566
14-07-2024,P020,Product_20,16,35.11,0,561.84,USA,3.489,313.566
14-07-2024,P021,Product_21,32,23.83,0,762.48,USA,3.489,313.566
14-07-2024,P012,Product_12,20,20.04,10,360.7,USA,3.489,313.566
14-07-2024,P022,Product_22,35,12.27,0,429.3,USA,3.489,313.566
21-07-2024,P036,Product_36,18,47.39,0,853.07,USA,3.496,313.566
21-07-2024,P035,Product_35,18,35.56,5,608.12,USA,3.496,313.566
21-07-2024,P034,Product_34,22,7.12,20,125.38,USA,3.496,313.566
21-07-2024,P033,Product_33,29,37.64,0,1091.61,USA,3.496,313.566
21-07-2024,P028,Product_28,31,13.51,10,377.04,USA,3.496,313.566
21-07-2024,P031,Product_31,31,9.74,10,271.83,USA,3.496,313.566
21-07-2024,P030,Product_30,23,42.33,10,876.24,USA,3.496,313.566
21-07-2024,P029,Product_29,31,28,5,824.6,USA,3.496,313.566
21-07-2024,P037,Product_37,26,39.9,0,1037.34,USA,3.496,313.566
21-07-2024,P032,Product_32,30,21.33,15,544.02,USA,3.496,313.566
21-07-2024,P038,Product_38,24,21.61,0,518.67,USA,3.496,313.566
21-07-2024,P050,Product_50,27,10.42,0,281.24,USA,3.496,313.566
21-07-2024,P040,Product_40,23,27.75,5,606.3,USA,3.496,313.566
21-07-2024,P041,Product_41,22,11.23,20,197.59,USA,3.496,313.566
21-07-2024,P042,Product_42,23,34.84,5,761.29,USA,3.496,313.566
21-07-2024,P043,Product_43,20,23.68,0,473.63,USA,3.496,313.566
21-07-2024,P044,Product_44,27,41.91,5,1075.03,USA,3.496,313.566
21-07-2024,P045,Product_45,29,23.85,0,691.76,USA,3.496,313.566
21-07-2024,P046,Product_46,19,28.08,0,533.51,USA,3.496,313.566
21-07-2024,P047,Product_47,28,31.82,20,712.82,USA,3.496,313.566
21-07-2024,P048,Product_48,23,20.53,0,472.09,USA,3.496,313.566
21-07-2024,P049,Product_49,19,14.19,0,269.63,USA,3.496,313.566
21-07-2024,P027,Product_27,25,22.25,0,556.32,USA,3.496,313.566
21-07-2024,P039,Product_39,30,20.48,5,583.8,USA,3.496,313.566
21-07-2024,P026,Product_26,23,26.4,10,546.41,USA,3.496,313.566
21-07-2024,P025,Product_25,24,44.29,0,1062.89,USA,3.496,313.566
21-07-2024,P024,Product_24,29,35.5,0,1029.43,USA,3.496,313.566
21-07-2024,P002,Product_2,19,39.2,0,744.8,USA,3.496,313.566
21-07-2024,P003,Product_3,24,23.48,0,563.54,USA,3.496,313.566
21-07-2024,P004,Product_4,24,47.05,0,1129.31,USA,3.496,313.566
21-07-2024,P005,Product_5,18,40.19,10,651,USA,3.496,313.566
21-07-2024,P006,Product_6,22,35.23,10,697.49,USA,3.496,313.566
21-07-2024,P007,Product_7,12,30.88,0,370.53,USA,3.496,313.566
21-07-2024,P008,Product_8,24,24.24,5,552.58,USA,3.496,313.566
21-07-2024,P009,Product_9,14,38.53,0,539.49,USA,3.496,313.566
21-07-2024,P010,Product_10,20,13.94,10,250.89,USA,3.496,313.566
21-07-2024,P011,Product_11,26,45.92,0,1193.83,USA,3.496,313.566
21-07-2024,P012,Product_12,25,43.08,0,1076.89,USA,3.496,313.566
21-07-2024,P001,Product_1,28,27.5,5,731.57,USA,3.496,313.566
21-07-2024,P014,Product_14,22,26.88,0,591.31,USA,3.496,313.566
21-07-2024,P015,Product_15,25,16.18,0,404.61,USA,3.496,313.566
21-07-2024,P016,Product_16,25,18.61,15,395.48,USA,3.496,313.566
21-07-2024,P017,Product_17,26,43.58,10,1019.66,USA,3.496,313.566
21-07-2024,P018,Product_18,19,47.53,5,857.85,USA,3.496,313.566
21-07-2024,P019,Product_19,24,19.92,5,454.24,USA,3.496,313.566
21-07-2024,P020,Product_20,37,10.4,0,384.72,USA,3.496,313.566
21-07-2024,P021,Product_21,31,41.11,15,1083.19,USA,3.496,313.566
21-07-2024,P022,Product_22,16,38.83,10,559.18,USA,3.496,313.566
21-07-2024,P023,Product_23,30,47.56,0,1426.76,USA,3.496,313.566
21-07-2024,P013,Product_13,21,48.03,0,1008.7,USA,3.496,313.566
28-07-2024,P036,Product_36,25,49.16,0,1228.91,USA,3.471,313.566
28-07-2024,P035,Product_35,21,47.65,0,1000.65,USA,3.471,313.566
28-07-2024,P034,Product_34,23,13.06,0,300.36,USA,3.471,313.566
28-07-2024,P033,Product_33,21,48,20,806.47,USA,3.471,313.566
28-07-2024,P028,Product_28,24,36.11,0,866.55,USA,3.471,313.566
28-07-2024,P031,Product_31,16,29.62,0,473.87,USA,3.471,313.566
28-07-2024,P030,Product_30,28,34.05,0,953.37,USA,3.471,313.566
28-07-2024,P029,Product_29,27,18.96,5,486.42,USA,3.471,313.566
28-07-2024,P037,Product_37,16,39.89,0,638.17,USA,3.471,313.566
28-07-2024,P032,Product_32,13,6.79,0,88.29,USA,3.471,313.566
28-07-2024,P038,Product_38,26,11.57,15,255.72,USA,3.471,313.566
28-07-2024,P043,Product_43,20,22.2,0,443.91,USA,3.471,313.566
